Wavelength_nm,LED365,LED385wide,LED430,LED480,LED535,LED568wide,LED600,LED635,LED680,LED700,LED740,LED765,QE
426.7,0.0,0.020476541085656767,0.4260005051218625,0.014888562332693435,0.0033168937764222004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16968309
426.8,0.0,0.020301404919623237,0.42605954798836404,0.014982132579203942,0.00331744490089272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169711284
426.9,0.0,0.0201256618830788,0.4261063500652204,0.01507684045235572,0.0033179944811044205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169739399
427.0,0.0,0.019949109779597827,0.4261411927924733,0.01517269722562945,0.00331854247796214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169767433
427.1,0.0,0.019771546522641896,0.4261643611604852,0.015269713545059396,0.0033190888914658803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169795386
427.2,0.0,0.019592770518413682,0.426176138723708,0.015367901314905317,0.0033196337020680606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169823257
427.3,0.0,0.01941257894028245,0.4261768092619342,0.015467271365107733,0.0033201768902211006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169851045
427.4,0.0,0.019230769546247455,0.42616666388080965,0.015567835609145184,0.00332071849502016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169878752
427.5,0.0,0.019047139654897287,0.4261459792791298,0.015669604608241763,0.0033212584382749204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169906374
427.6,0.0,0.018861486772610056,0.42611504742982975,0.015772590012963404,0.0033217967590805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169933913
427.7,0.0,0.018673607831932688,0.426074150067748,0.015876802839328703,0.0033223334183418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169961367
427.8,0.0,0.0184833003458525,0.42602357666899676,0.01598225492263425,0.0033228684356064603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169988737
427.9,0.0,0.018193132116136566,0.425963610256733,0.01608895701232944,0.00332340177177918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170016021
428.0,0.0,0.01790050189276018,0.42589453780966136,0.01619692085471466,0.0033239334268600203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170043219
428.1,0.0,0.017605611562944656,0.4258166452916245,0.01630615729539757,0.0033244633813014003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17007033
428.2,0.0,0.017308662148997293,0.4257302205352911,0.016416677815848598,0.0033249916351033204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170097354
428.3,0.0,0.017009856287388936,0.4256355520096649,0.0165284939007088,0.0033255181882657805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170124291
428.4,0.0,0.016709394702311562,0.4255329225410386,0.016641616572558224,0.0033260430016936204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170151139
428.5,0.0,0.016407480307508666,0.42542262187325997,0.01675605731813991,0.0033265660753868404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170177898
428.6,0.0,0.01610431503855027,0.4255868921402815,0.016871827357456973,0.00332708740934544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170204568
428.7,0.0,0.015800100961482783,0.42574299591397885,0.016988937913196316,0.00332760700356942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170231149
428.8,0.0,0.015495040830255056,0.4258907195911264,0.01710740054918143,0.00332812481896362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170257639
428.9,0.0,0.015189336890696733,0.4260298511135898,0.017227226118476505,0.00332864083598046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170284037
429.0,0.0,0.014883191785376435,0.42616018625341545,0.017348426588656443,0.0033291550937151002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170310345
